5372	390	3580	8079	7318
1456	1887	2214	9017	3698
8309	4082	8406	1197	2779
6859	7124	8526	4456	8474
7581	5508	9792	2877	8214
954	152	359	644	3171
9428	7036	2232	4889	2487
3326	9080	3262	3069	385
1516	299	3971	2367	7895
4119	4505	4684	8011	3333
9694	767	7435	6833	896
5014	3844	6822	3671	169
9855	955	9938	3140	2299
3301	2220	6852	5969	5671
1126	1954	2257	656	6291
8033	6082	8560	734	3802
6725	2438	4908	3833	9704
5258	346	8763	5985	666
5187	1660	3483	3585	6772
9511	7845	5524	4567	9057
3324	4521	4545	4142	2893
2569	8715	2121	4840	7482
3281	3141	1098	8716	5382
1254	1470	8183	3542	3527
2559	5398	2765	2336	1179
4257	7497	2249	7504	6653
8037	4363	5348	1426	4875
3808	814	6381	3477	8403
3102	3921	1789	2263	8290
2681	9240	1687	7108	1571
4824	5902	6594	8799	1091
7427	2085	6136	9398	2548
673	8620	7711	6675	5949
4093	2482	5650	876	3122
6765	956	4026	6564	339
1181	8906	5123	3901	9667
7604	6667	6035	1328	3825
2276	7876	8126	2752	5944
3821	5120	7903	1658	2044
2930	5448	1833	1139	6622
9489	1980	864	6646	1407
1604	8499	853	7622	6872
1559	3822	3316	8509	2282
121	4297	6533	8477	963
2777	7426	4474	9084	84
7798	3664	3610	8645	9897
3936	1806	8259	4932	655
3343	6790	8036	4407	2925
1462	5660	3389	1484	2732
2004	5240	8423	5378	7823
446	9958	1991	8456	5127
118	1299	4387	4127	167
7177	7307	3748	4627	4513
2006	7175	275	4003	3177
5093	3712	1111	6097	6516
4853	8605	8980	7968	3424
3371	7400	2155	3224	5693
6025	3533	6487	1480	7337
5663	8047	9276	1027	8424
9600	3530	101	6110	4916
4224	9432	7432	8901	45
7488	4741	1794	1615	6816
7037	6200	5366	4360	1478
207	1113	2539	6846	6652
3427	75	2709	6842	1663
8100	2725	1769	1022	1096
2226	3228	4143	6656	403
9782	5561	4486	9285	399
3242	337	2454	4053	2533
8679	8070	4050	1662	5502
